frame_index,plugin_timestamp,producer_timestamp,write_to_buffer_time,read_from_buffer_time,write_to_led_buffer_time,read_from_led_buffer_time,render_time,item_duration
416,2.6666666666666683,27.666666666666675,1753497041.2094297,1753497041.3407297,1753497041.408082,1753497042.0752473,1753497042.1390188,5.0
417,2.733333333333335,27.73333333333334,1753497041.2749395,1753497041.40931,1753497041.465709,1753497042.1392057,1753497042.2069354,5.0
418,2.800000000000002,27.800000000000008,1753497041.3527493,1753497041.472172,1753497041.5282242,1753497042.207315,1753497042.2720075,5.0
419,2.866666666666669,27.866666666666674,1753497041.4115992,1753497041.537942,1753497041.5945675,1753497042.2723098,1753497042.3373241,5.0
420,2.933333333333336,27.933333333333344,1753497041.4734192,1753497041.6039593,1753497041.65826,1753497042.337628,1753497042.4082808,5.0
421,3.0000000000000027,28.00000000000001,1753497041.5380235,1753497041.6680176,1753497041.7375202,1753497042.4084868,1753497042.4755344,5.0
422,3.0666666666666695,28.066666666666677,1753497041.605592,1753497041.739913,1753497041.808516,1753497042.475731,1753497042.5401917,5.0
423,3.1333333333333364,28.133333333333344,1753497041.6693764,1753497041.809397,1753497041.8749497,1753497042.5405471,1753497042.605692,5.0
424,3.2000000000000033,28.20000000000001,1753497041.7415519,1753497041.8760064,1753497041.9406023,1753497042.606196,1753497042.6703207,5.0
425,3.26666666666667,28.266666666666676,1753497041.810913,1753497041.9424036,1753497042.0071,1753497042.6705124,1753497042.735917,5.0
426,3.333333333333337,28.333333333333343,1753497041.877874,1753497042.0084486,1753497042.075089,1753497042.7362719,1753497042.8013551,5.0
427,3.400000000000004,28.400000000000013,1753497041.9438357,1753497042.0769968,1753497042.143213,1753497042.8015246,1753497042.868682,5.0
428,3.466666666666671,28.46666666666668,1753497042.0095618,1753497042.1444142,1753497042.211046,1753497042.8688495,1753497042.9355662,5.0
429,3.5333333333333377,28.533333333333346,1753497042.0780513,1753497042.2121725,1753497042.2766159,1753497042.9357285,1753497043.0012393,5.0
430,3.6000000000000045,28.600000000000012,1753497042.1458519,1753497042.2776706,1753497042.3413424,1753497043.001413,1753497043.0705516,5.0
431,3.6666666666666714,28.66666666666668,1753497042.2136495,1753497042.3424785,1753497042.4081502,1753497043.0707295,1753497043.137522,5.0
432,3.7333333333333383,28.733333333333345,1753497042.279489,1753497042.4099853,1753497042.4754071,1753497043.137698,1753497043.1997507,5.0
433,3.800000000000005,28.80000000000001,1753497042.3434312,1753497042.4782405,1753497042.5445616,1753497043.1999211,1753497043.266999,5.0
434,3.866666666666672,28.866666666666678,1753497042.4109495,1753497042.5456984,1753497042.6046624,1753497043.2674365,1753497043.3366635,5.0
435,3.933333333333339,28.933333333333344,1753497042.4784737,1753497042.6075027,1753497042.6620426,1753497043.3371437,1753497043.4031525,5.0
436,4.000000000000005,29.000000000000014,1753497042.546829,1753497042.672127,1753497042.7287176,1753497043.4037127,1753497043.46429,5.0
437,4.066666666666672,29.066666666666677,1753497042.6087716,1753497042.7377691,1753497042.7940903,1753497043.4646413,1753497043.5259836,5.0
438,4.133333333333338,29.133333333333347,1753497042.6737492,1753497042.8030152,1753497042.8602343,1753497043.526264,1753497043.602345,5.0
439,4.200000000000005,29.20000000000001,1753497042.7395966,1753497042.8730557,1753497042.928905,1753497043.6027975,1753497043.672481,5.0
440,4.266666666666671,29.26666666666668,1753497042.8047307,1753497042.9375477,1753497042.9965515,1753497043.6729767,1753497043.7279162,5.0
441,4.3333333333333375,29.333333333333343,1753497042.8737779,1753497043.0029244,1753497043.0652575,1753497043.7280538,1753497043.789379,5.0
442,4.400000000000004,29.400000000000013,1753497042.9390013,1753497043.0727725,1753497043.1373084,1753497043.7894928,1753497043.8596153,5.0
443,4.46666666666667,29.466666666666676,1753497043.004037,1753497043.1389997,1753497043.2122018,1753497043.859906,1753497043.9313738,5.0
444,4.533333333333337,29.533333333333346,1753497043.0732112,1753497043.2141037,1753497043.2807846,1753497043.931628,1753497044.0043347,5.0
445,4.600000000000003,29.60000000000001,1753497043.1397505,1753497043.28183,1753497043.3476095,1753497044.0046062,1753497044.0722733,5.0
446,4.66666666666667,29.66666666666668,1753497043.214719,1753497043.3492868,1753497043.4165797,1753497044.0725503,1753497044.1340914,5.0
447,4.733333333333336,29.73333333333334,1753497043.2838006,1753497043.4183903,1753497043.483742,1753497044.1344018,1753497044.196093,5.0
448,4.8000000000000025,29.80000000000001,1753497043.3500183,1753497043.484841,1753497043.5471964,1753497044.1963773,1753497044.2602525,5.0
449,4.866666666666669,29.866666666666674,1753497043.418825,1753497043.54847,1753497043.6124578,1753497044.260825,1753497044.3279705,5.0
450,4.933333333333335,29.933333333333344,1753497043.485605,1753497043.613512,1753497043.6782544,1753497044.3283052,1753497044.3951063,5.000000000000002
451,0.0,30.000000000000007,1753497043.8011725,1753497043.8036094,1753497043.8725798,1753497044.395694,1753497044.4705656,5.0
452,0.06666666666666667,30.066666666666674,1753497043.8251963,1753497043.873614,1753497043.9369183,1753497044.4710343,1753497044.5329738,5.0
453,0.13333333333333333,30.13333333333334,1753497043.8493958,1753497043.937986,1753497044.0036209,1753497044.5333166,1753497044.6001341,5.0
454,0.2,30.200000000000006,1753497043.8882413,1753497044.0053496,1753497044.073034,1753497044.600427,1753497044.6700313,5.0
455,0.26666666666666666,30.266666666666673,1753497043.9648898,1753497044.074324,1753497044.1446445,1753497044.6702914,1753497044.7367725,5.0
456,0.3333333333333333,30.33333333333334,1753497044.0367036,1753497044.1457777,1753497044.2139196,1753497044.7370317,1753497044.8056242,5.0
457,0.39999999999999997,30.400000000000006,1753497044.108924,1753497044.215123,1753497044.284148,1753497044.805895,1753497044.8749108,5.0
458,0.4666666666666666,30.466666666666672,1753497044.1800585,1753497044.2852693,1753497044.3482094,1753497044.8764691,1753497044.9373076,5.0
459,0.5333333333333333,30.533333333333342,1753497044.248181,1753497044.3492806,1753497044.415184,1753497044.937614,1753497045.0047252,5.0
460,0.6,30.60000000000001,1753497044.318512,1753497044.4163392,1753497044.4797688,1753497045.0049922,1753497045.0577378,5.0
461,0.6666666666666666,30.666666666666675,1753497044.3824942,1753497044.480831,1753497044.5449266,1753497045.0578666,1753497045.1291382,5.0
462,0.7333333333333333,30.73333333333334,1753497044.4401643,1753497044.546029,1753497044.6101024,1753497045.1294382,1753497045.1980348,5.0
463,0.7999999999999999,30.800000000000008,1753497044.5060298,1753497044.6111438,1753497044.675609,1753497045.1982949,1753497045.2676997,5.0
464,0.8666666666666666,30.866666666666674,1753497044.5786004,1753497044.6766698,1753497044.7412663,1753497045.2679496,1753497045.3346863,5.0
465,0.9333333333333332,30.93333333333334,1753497044.639914,1753497044.7423248,1753497044.8065403,1753497045.3348322,1753497045.399586,5.0
466,0.9999999999999999,31.000000000000007,1753497044.7094429,1753497044.8076887,1753497044.8720877,1753497045.3998697,1753497045.4636917,5.0
467,1.0666666666666667,31.066666666666674,1753497044.7746296,1753497044.8773196,1753497044.9417171,1753497045.4638348,1753497045.5241249,5.0
468,1.1333333333333333,31.13333333333334,1753497044.8409817,1753497044.9427989,1753497045.007923,1753497045.5242693,1753497045.5983362,5.0
469,1.2,31.200000000000006,1753497044.9091938,1753497045.0090184,1753497045.0841708,1753497045.5985885,1753497045.6728504,5.0
470,1.2666666666666666,31.266666666666673,1753497044.9761872,1753497045.085341,1753497045.1496632,1753497045.673032,1753497045.7377524,5.0
471,1.3333333333333333,31.33333333333334,1753497045.0387135,1753497045.1507337,1753497045.214012,1753497045.7379217,1753497045.8007762,5.0
472,1.4,31.400000000000006,1753497045.1192045,1753497045.2150626,1753497045.2757092,1753497045.8009536,1753497045.8643007,5.0
473,1.4666666666666666,31.466666666666672,1753497045.184841,1753497045.2767508,1753497045.3224459,1753497045.8646832,1753497045.9311368,5.0
474,1.5333333333333332,31.53333333333334,1753497045.2489364,1753497045.323869,1753497045.378965,1753497045.9312847,1753497045.992424,5.0
475,1.5999999999999999,31.60000000000001,1753497045.3090396,1753497045.38048,1753497045.4362404,1753497045.992569,1753497046.0646195,5.0
476,1.6666666666666665,31.666666666666675,1753497045.349822,1753497045.4373868,1753497045.4925878,1753497046.0647552,1753497046.1256676,5.0
477,1.7333333333333332,31.73333333333334,1753497045.411924,1753497045.4937403,1753497045.5483093,1753497046.1258717,1753497046.1947443,5.0
478,1.7999999999999998,31.800000000000008,1753497045.4652257,1753497045.549391,1753497045.6070542,1753497046.194914,1753497046.2638578,5.0
479,1.8666666666666665,31.866666666666674,1753497045.520607,1753497045.6081924,1753497045.6648633,1753497046.2640314,1753497046.3314943,5.0
480,1.9333333333333331,31.93333333333334,1753497045.5795503,1753497045.6659877,1753497045.727199,1753497046.3317533,1753497046.3986652,5.0
481,1.9999999999999998,32.00000000000001,1753497045.639406,1753497045.7285647,1753497045.7853363,1753497046.3988347,1753497046.467138,5.0
482,2.0666666666666664,32.06666666666668,1753497045.69782,1753497045.7870038,1753497045.8430498,1753497046.4673076,1753497046.5341969,5.0
483,2.1333333333333333,32.13333333333334,1753497045.7596745,1753497045.8442788,1753497045.9002032,1753497046.5343573,1753497046.600357,5.0
484,2.2,32.20000000000001,1753497045.8186877,1753497045.9013546,1753497045.957957,1753497046.600504,1753497046.6671362,5.0
485,2.266666666666667,32.26666666666667,1753497045.876729,1753497045.959097,1753497046.0139499,1753497046.6673005,1753497046.733823,5.0
486,2.333333333333334,32.33333333333334,1753497045.9335096,1753497046.0150049,1753497046.0573618,1753497046.7339914,1753497046.8014736,5.0
487,2.400000000000001,32.400000000000006,1753497045.9910965,1753497046.065659,1753497046.1132462,1753497046.8016446,1753497046.868231,5.0
488,2.4666666666666677,32.466666666666676,1753497046.038544,1753497046.127177,1753497046.1823332,1753497046.8684027,1753497046.9365327,5.0
489,2.5333333333333345,32.53333333333334,1753497046.088287,1753497046.1963117,1753497046.2522402,1753497046.9367182,1753497047.004267,5.0
490,2.6000000000000014,32.60000000000001,1753497046.1569145,1753497046.2653081,1753497046.3209956,1753497047.0044355,1753497047.0689917,5.0
491,2.6666666666666683,32.66666666666668,1753497046.2304003,1753497046.3332026,1753497046.3897707,1753497047.0691621,1753497047.1288621,5.0
492,2.733333333333335,32.73333333333334,1753497046.2976203,1753497046.4002378,1753497046.4562025,1753497047.128983,1753497047.1960816,5.0
493,2.800000000000002,32.80000000000001,1753497046.3668854,1753497046.4689536,1753497046.5255644,1753497047.1962123,1753497047.261709,5.0
494,2.866666666666669,32.866666666666674,1753497046.4337041,1753497046.535806,1753497046.5931678,1753497047.261854,1753497047.3297307,5.0
495,2.933333333333336,32.933333333333344,1753497046.5022662,1753497046.6018448,1753497046.6583674,1753497047.329868,1753497047.3980477,5.0
496,3.0000000000000027,33.00000000000001,1753497046.5690184,1753497046.668727,1753497046.725116,1753497047.398212,1753497047.4627886,5.0
497,3.0666666666666695,33.06666666666668,1753497046.63364,1753497046.7354145,1753497046.792141,1753497047.4629283,1753497047.5325134,5.0
498,3.1333333333333364,33.13333333333334,1753497046.7011623,1753497046.803096,1753497046.8596306,1753497047.5326858,1753497047.5924118,5.0
499,3.2000000000000033,33.20000000000001,1753497046.7686646,1753497046.8698018,1753497046.9261124,1753497047.592532,1753497047.6618507,5.0
500,3.26666666666667,33.26666666666668,1753497046.836888,1753497046.940498,1753497046.9975352,1753497047.6620126,1753497047.7321086,5.0
501,3.333333333333337,33.33333333333334,1753497046.9023085,1753497047.0059283,1753497047.0624294,1753497047.7322793,1753497047.798972,5.0
502,3.400000000000004,33.40000000000001,1753497046.9735515,1753497047.070438,1753497047.128143,1753497047.7991395,1753497047.8666403,5.0
503,3.466666666666671,33.466666666666676,1753497047.0392814,1753497047.1302547,1753497047.1846693,1753497047.8668077,1753497047.9334717,5.0
504,3.5333333333333377,33.533333333333346,1753497047.103604,1753497047.1984901,1753497047.2553303,1753497047.9336376,1753497048.0018318,5.0
505,3.6000000000000045,33.60000000000001,1753497047.1463711,1753497047.263068,1753497047.3181722,1753497048.0019958,1753497048.0668502,5.0
506,3.6666666666666714,33.66666666666668,1753497047.2303576,1753497047.3309228,1753497047.386865,1753497048.0670426,1753497048.1340225,5.0
507,3.7333333333333383,33.73333333333335,1753497047.2824361,1753497047.3995347,1753497047.455385,1753497048.1341877,1753497048.2011564,5.0
508,3.800000000000005,33.80000000000001,1753497047.363887,1753497047.4640512,1753497047.5211346,1753497048.2013204,1753497048.2671542,5.0
509,3.866666666666672,33.86666666666668,1753497047.4319096,1753497047.5339718,1753497047.5890284,1753497048.2673194,1753497048.3337867,5.0
510,3.933333333333339,33.933333333333344,1753497047.4957325,1753497047.593711,1753497047.65003,1753497048.3339553,1753497048.392421,5.0
511,4.000000000000005,34.000000000000014,1753497047.5678077,1753497047.6636295,1753497047.7202897,1753497048.3925297,1753497048.4624815,5.0
512,4.066666666666672,34.06666666666668,1753497047.6258605,1753497047.7335544,1753497047.7894812,1753497048.4626536,1753497048.5260208,5.0
513,4.133333333333338,34.13333333333335,1753497047.695328,1753497047.8004658,1753497047.857363,1753497048.5261374,1753497048.5957005,5.0
514,4.200000000000005,34.20000000000001,1753497047.766047,1753497047.8681386,1753497047.9242015,1753497048.5958695,1753497048.6654034,5.0
515,4.266666666666671,34.26666666666668,1753497047.8337758,1753497047.9349856,1753497047.9934769,1753497048.6655743,1753497048.734695,5.0
516,4.3333333333333375,34.33333333333334,1753497047.901146,1753497048.003247,1753497048.0591657,1753497048.7348723,1753497048.8032396,5.0
517,4.400000000000004,34.40000000000001,1753497047.9680996,1753497048.068379,1753497048.1249294,1753497048.803453,1753497048.8707957,5.0
518,4.46666666666667,34.466666666666676,1753497048.036486,1753497048.1354876,1753497048.1922176,1753497048.870981,1753497048.9382484,5.0
519,4.533333333333337,34.533333333333346,1753497048.101456,1753497048.2025998,1753497048.25903,1753497048.9384341,1753497049.0066035,5.0
520,4.600000000000003,34.60000000000001,1753497048.1687164,1753497048.2686818,1753497048.3253684,1753497049.0067825,1753497049.067801,5.0
521,4.66666666666667,34.66666666666668,1753497048.2350926,1753497048.335213,1753497048.3894956,1753497049.0679846,1753497049.1354024,5.0
522,4.733333333333336,34.73333333333334,1753497048.301114,1753497048.3938804,1753497048.4500089,1753497049.1355946,1753497049.2044883,5.0
523,4.8000000000000025,34.80000000000001,1753497048.3684657,1753497048.4640927,1753497048.5198965,1753497049.2046664,1753497049.270419,5.0
524,4.866666666666669,34.866666666666674,1753497048.424785,1753497048.527351,1753497048.5830839,1753497049.270594,1753497049.3319714,5.0
525,4.933333333333335,34.933333333333344,1753497048.496756,1753497048.597276,1753497048.6570754,1753497049.3321488,1753497049.3988626,5.000000000000002
526,0.0,35.00000000000001,1753497048.531187,1753497048.6670637,1753497048.7285464,1753497049.399041,1753497049.4723501,5.0
527,0.06666666666666667,35.06666666666668,1753497048.5981727,1753497048.7363982,1753497048.7978532,1753497049.472528,1753497049.5376194,5.0
528,0.13333333333333333,35.13333333333334,1753497048.6679173,1753497048.8049464,1753497048.8694882,1753497049.5378084,1753497049.6029294,5.0
529,0.2,35.20000000000001,1753497048.7377448,1753497048.8724878,1753497048.9372282,1753497049.6031115,1753497049.6683085,5.0
530,0.26666666666666666,35.26666666666667,1753497048.8057377,1753497048.9423833,1753497049.0043766,1753497049.668487,1753497049.734549,5.0
531,0.3333333333333333,35.33333333333334,1753497048.8736448,1753497049.008259,1753497049.0585608,1753497049.7347252,1753497049.8015904,5.0
532,0.39999999999999997,35.400000000000006,1753497048.9434893,1753497049.0694468,1753497049.1264355,1753497049.8017714,1753497049.8703797,5.0
533,0.4666666666666666,35.466666666666676,1753497049.0099673,1753497049.1370804,1753497049.1991637,1753497049.8705645,1753497049.937809,5.0
534,0.5333333333333333,35.53333333333334,1753497049.0711224,1753497049.206131,1753497049.2657766,1753497049.9379892,1753497050.00445,5.0
535,0.6,35.60000000000001,1753497049.137912,1753497049.272075,1753497049.3218098,1753497050.0046382,1753497050.0708652,5.0
536,0.6666666666666666,35.66666666666667,1753497049.2074952,1753497049.333598,1753497049.389563,1753497050.071101,1753497050.1322174,5.0
537,0.7333333333333333,35.73333333333334,1753497049.2729652,1753497049.4009774,1753497049.4514863,1753497050.1323998,1753497050.1993966,5.0
538,0.7999999999999999,35.800000000000004,1753497049.334957,1753497049.4739947,1753497049.5314832,1753497050.1995814,1753497050.2680516,5.0
539,0.8666666666666666,35.866666666666674,1753497049.4013083,1753497049.5392656,1753497049.5966759,1753497050.2682328,1753497050.3368454,5.0
540,0.9333333333333332,35.93333333333334,1753497049.4755843,1753497049.6045973,1753497049.6617913,1753497050.3370314,1753497050.4048362,5.0
541,0.9999999999999999,36.00000000000001,1753497049.540287,1753497049.6699417,1753497049.7271695,1753497050.4050188,1753497050.4714296,5.0
542,1.0666666666666667,36.06666666666668,1753497049.6058302,1753497049.7362158,1753497049.7961283,1753497050.471621,1753497050.5376036,5.0
543,1.1333333333333333,36.13333333333334,1753497049.671461,1753497049.8032467,1753497049.865431,1753497050.5377858,1753497050.6044135,5.0
544,1.2,36.20000000000001,1753497049.7370467,1753497049.8720791,1753497049.937004,1753497050.6045969,1753497050.6701953,5.0
545,1.2666666666666666,36.26666666666667,1753497049.804509,1753497049.9395058,1753497050.0029676,1753497050.6703618,1753497050.731727,5.0
546,1.3333333333333333,36.33333333333334,1753497049.873075,1753497050.0061042,1753497050.0664527,1753497050.731905,1753497050.7985294,5.0
547,1.4,36.400000000000006,1753497049.9405031,1753497050.0726867,1753497050.1221626,1753497050.79871,1753497050.8651075,5.0
548,1.4666666666666666,36.466666666666676,1753497050.0072732,1753497050.1338637,1753497050.1908407,1753497050.8652854,1753497050.9470818,5.0
549,1.5333333333333332,36.53333333333334,1753497050.0739508,1753497050.201039,1753497050.2607994,1753497050.9472623,1753497050.9915912,5.0
550,1.5999999999999999,36.60000000000001,1753497050.1353316,1753497050.2697058,1753497050.3310132,1753497050.991731,1753497066.529069,5.0
561,2.333333333333334,37.33333333333334,1753497050.8676162,1753497066.523393,0.0,0.0,0.0,5.0
562,2.400000000000001,37.400000000000006,1753497050.954605,1753497066.5350084,0.0,0.0,0.0,5.0
563,2.4666666666666677,37.466666666666676,1753497066.5174189,1753497066.5357778,0.0,0.0,0.0,5.0
564,2.5333333333333345,37.53333333333334,1753497066.537135,1753497066.5404558,0.0,0.0,0.0,5.0
565,2.6000000000000014,37.60000000000001,1753497066.541849,1753497066.545614,0.0,0.0,0.0,5.0
566,2.6666666666666683,37.66666666666668,1753497066.5464334,1753497066.5498393,0.0,0.0,0.0,5.0
567,2.733333333333335,37.73333333333334,1753497066.5548928,1753497066.5686548,0.0,0.0,0.0,5.0
568,2.800000000000002,37.80000000000001,1753497066.562401,1753497066.5703456,0.0,0.0,0.0,5.0
551,1.6666666666666665,36.66666666666667,1753497050.2023103,1753497050.338502,1753497050.402906,1753497066.5292063,1753497066.5721893,5.0
569,2.866666666666669,37.866666666666674,1753497066.566963,1753497066.5797682,0.0,0.0,0.0,5.0
570,2.933333333333336,37.933333333333344,1753497066.5798805,1753497066.5834675,0.0,0.0,0.0,5.0
552,1.7333333333333332,36.73333333333334,1753497050.2711787,1753497050.406524,1753497050.4712877,1753497066.5725713,1753497066.5888104,5.0
571,3.0000000000000027,38.00000000000001,1753497066.5882273,1753497066.5925887,0.0,0.0,0.0,5.0
572,3.0666666666666695,38.06666666666668,1753497066.5950139,1753497066.5970063,0.0,0.0,0.0,5.0
573,3.1333333333333364,38.13333333333334,1753497066.5989742,1753497066.6022563,0.0,0.0,0.0,5.0
574,3.2000000000000033,38.20000000000001,1753497066.6026819,1753497066.6047845,0.0,0.0,0.0,5.0
575,3.26666666666667,38.26666666666668,1753497066.6060774,1753497066.6106722,0.0,0.0,0.0,5.0
576,3.333333333333337,38.33333333333334,1753497066.609119,1753497066.613382,0.0,0.0,0.0,5.0
577,3.400000000000004,38.40000000000001,1753497066.6125102,1753497066.6152709,0.0,0.0,0.0,5.0
578,3.466666666666671,38.466666666666676,1753497066.6162775,1753497066.6274414,0.0,0.0,0.0,5.0
553,1.7999999999999998,36.800000000000004,1753497050.3400693,1753497050.4731195,1753497050.5368307,1753497066.5890963,1753497066.6323812,5.0
579,3.5333333333333377,38.533333333333346,1753497066.6194408,1753497066.6289485,0.0,0.0,0.0,5.0
580,3.6000000000000045,38.60000000000001,1753497066.622547,1753497066.6403875,0.0,0.0,0.0,5.0
554,1.8666666666666665,36.866666666666674,1753497050.4077168,1753497050.5394826,1753497050.6036017,1753497066.6325066,1753497066.6479151,5.0
555,1.9333333333333331,36.93333333333334,1753497050.4737895,1753497050.6060624,1753497050.6659484,1753497066.6480055,1753497066.6542618,5.0
581,3.6666666666666714,38.66666666666668,1753497066.6307034,1753497066.6462061,0.0,0.0,0.0,5.0
582,3.7333333333333383,38.73333333333335,1753497066.6394572,1753497066.6619046,0.0,0.0,0.0,5.0
556,1.9999999999999998,37.00000000000001,1753497050.540464,1753497050.671847,1753497050.7215466,1753497066.6543353,1753497066.6658506,5.0
583,3.800000000000005,38.80000000000001,1753497066.6488075,1753497066.6702378,0.0,0.0,0.0,5.0
557,2.0666666666666664,37.06666666666668,1753497050.6069248,1753497050.733359,1753497050.7899692,1753497066.6667647,1753497066.6783426,5.0
584,3.866666666666672,38.86666666666668,1753497066.6587145,1753497066.6762116,0.0,0.0,0.0,5.0
585,3.933333333333339,38.933333333333344,1753497066.6692164,1753497066.6862013,0.0,0.0,0.0,5.0
586,4.000000000000005,39.000000000000014,1753497066.6830914,1753497066.6894855,0.0,0.0,0.0,5.0
587,4.066666666666672,39.06666666666668,1753497066.687238,1753497066.6941097,0.0,0.0,0.0,5.0
588,4.133333333333338,39.13333333333335,1753497066.6908867,1753497066.6961722,0.0,0.0,0.0,5.0
558,2.1333333333333333,37.13333333333334,1753497050.6733274,1753497050.800189,1753497050.8643777,1753497066.6784277,1753497066.7075937,5.0
589,4.200000000000005,39.20000000000001,1753497066.698517,1753497066.7026815,0.0,0.0,0.0,5.0
590,4.266666666666671,39.26666666666668,1753497066.7036881,1753497066.7180147,0.0,0.0,0.0,5.0
559,2.2,37.20000000000001,1753497050.7348094,1753497050.8671947,1753497050.9386728,1753497066.7078817,1753497066.7248037,5.0
591,4.3333333333333375,39.33333333333334,1753497066.7076936,1753497066.7262845,0.0,0.0,0.0,5.0
592,4.400000000000004,39.40000000000001,1753497066.7182927,1753497066.7324874,0.0,0.0,0.0,5.0
593,4.46666666666667,39.466666666666676,1753497066.7261288,1753497066.7389235,0.0,0.0,0.0,5.0
594,4.533333333333337,39.533333333333346,1753497066.730693,1753497066.7404313,0.0,0.0,0.0,5.0
595,4.600000000000003,39.60000000000001,1753497066.737404,1753497066.7415748,0.0,0.0,0.0,5.0
596,4.66666666666667,39.66666666666668,1753497066.7415595,1753497066.7466416,0.0,0.0,0.0,5.0
560,2.266666666666667,37.26666666666667,1753497050.8010628,1753497050.954293,1753497051.0180953,1753497066.7252464,1753497066.7479846,5.0
597,4.733333333333336,39.73333333333334,1753497066.7486024,1753497066.750106,0.0,0.0,0.0,5.0
598,4.8000000000000025,39.80000000000001,1753497066.7519488,1753497066.753758,0.0,0.0,0.0,5.0
599,4.866666666666669,39.866666666666674,1753497066.7551117,1753497066.757096,0.0,0.0,0.0,5.0
600,4.933333333333335,39.933333333333344,1753497066.758527,1753497066.7604864,0.0,0.0,0.0,5.000000000000002
601,0.0,40.00000000000001,1753497066.7824774,1753497066.7852216,0.0,0.0,0.0,5.0
602,0.06666666666666667,40.06666666666668,1753497066.789767,1753497066.7918887,0.0,0.0,0.0,5.0
603,0.13333333333333333,40.13333333333334,1753497066.796112,1753497066.79848,0.0,0.0,0.0,5.0
604,0.2,40.20000000000001,1753497066.8012464,1753497066.8028424,0.0,0.0,0.0,5.0
605,0.26666666666666666,40.26666666666667,1753497066.8075728,1753497066.809419,0.0,0.0,0.0,5.0
606,0.3333333333333333,40.33333333333334,1753497066.8129728,1753497066.8153915,0.0,0.0,0.0,5.0
607,0.39999999999999997,40.400000000000006,1753497066.8180559,1753497066.8199837,0.0,0.0,0.0,5.0
608,0.4666666666666666,40.466666666666676,1753497066.822814,1753497066.8244932,0.0,0.0,0.0,5.0
609,0.5333333333333333,40.53333333333334,1753497066.827762,1753497066.8318622,0.0,0.0,0.0,5.0
610,0.6,40.60000000000001,1753497066.8323784,1753497066.8340034,0.0,0.0,0.0,5.0
611,0.6666666666666666,40.66666666666667,1753497066.8368523,1753497066.8391466,0.0,0.0,0.0,5.0
612,0.7333333333333333,40.73333333333334,1753497066.8454673,1753497066.849494,0.0,0.0,0.0,5.0
613,0.7999999999999999,40.800000000000004,1753497066.8521295,1753497066.8548262,0.0,0.0,0.0,5.0
614,0.8666666666666666,40.866666666666674,1753497066.8574896,1753497066.8593132,0.0,0.0,0.0,5.0
615,0.9333333333333332,40.93333333333334,1753497066.863574,1753497066.86568,0.0,0.0,0.0,5.0
616,0.9999999999999999,41.00000000000001,1753497066.8696885,1753497066.8722458,0.0,0.0,0.0,5.0
617,1.0666666666666667,41.06666666666668,1753497066.8759203,1753497066.8776932,0.0,0.0,0.0,5.0
618,1.1333333333333333,41.13333333333334,1753497066.884075,1753497066.885955,0.0,0.0,0.0,5.0
619,1.2,41.20000000000001,1753497066.8911073,1753497066.8929584,0.0,0.0,0.0,5.0
620,1.2666666666666666,41.26666666666667,1753497066.8959045,1753497066.8981142,0.0,0.0,0.0,5.0
621,1.3333333333333333,41.33333333333334,1753497066.9005888,1753497066.9024687,0.0,0.0,0.0,5.0
622,1.4,41.400000000000006,1753497066.9055173,1753497066.907104,0.0,0.0,0.0,5.0
623,1.4666666666666666,41.466666666666676,1753497066.914,1753497066.9177377,0.0,0.0,0.0,5.0
624,1.5333333333333332,41.53333333333334,1753497066.9236655,1753497066.9303792,0.0,0.0,0.0,5.0
625,1.5999999999999999,41.60000000000001,1753497066.9359808,1753497066.937887,0.0,0.0,0.0,5.0
626,1.6666666666666665,41.66666666666667,1753497066.9438984,1753497066.9466262,0.0,0.0,0.0,5.0
627,1.7333333333333332,41.73333333333334,1753497066.9494076,1753497066.9510355,0.0,0.0,0.0,5.0
628,1.7999999999999998,41.800000000000004,1753497066.9586186,1753497066.9636934,0.0,0.0,0.0,5.0
629,1.8666666666666665,41.866666666666674,1753497066.9677503,1753497066.9711115,0.0,0.0,0.0,5.0
630,1.9333333333333331,41.93333333333334,1753497066.9743412,1753497066.9773822,0.0,0.0,0.0,5.0
631,1.9999999999999998,42.00000000000001,1753497066.9827113,1753497066.9849498,0.0,0.0,0.0,5.0
632,2.0666666666666664,42.06666666666668,1753497066.9888425,1753497066.990406,0.0,0.0,0.0,5.0
633,2.1333333333333333,42.13333333333334,1753497066.9997027,1753497067.0026276,0.0,0.0,0.0,5.0
634,2.2,42.20000000000001,1753497067.0046368,1753497067.0067222,0.0,0.0,0.0,5.0
635,2.266666666666667,42.26666666666667,1753497067.00941,1753497067.0119252,0.0,0.0,0.0,5.0
636,2.333333333333334,42.33333333333334,1753497067.0157135,1753497067.0181465,0.0,0.0,0.0,5.0
637,2.400000000000001,42.400000000000006,1753497067.0205047,1753497067.0222046,0.0,0.0,0.0,5.0
638,2.4666666666666677,42.466666666666676,1753497067.025087,1753497067.0273027,0.0,0.0,0.0,5.0
639,2.5333333333333345,42.53333333333334,1753497067.029557,1753497067.0313942,0.0,0.0,0.0,5.0
640,2.6000000000000014,42.60000000000001,1753497067.0340366,1753497067.0353293,0.0,0.0,0.0,5.0
641,2.6666666666666683,42.66666666666668,1753497067.038432,1753497067.0403569,0.0,0.0,0.0,5.0
642,2.733333333333335,42.73333333333334,1753497067.042732,1753497067.0442953,0.0,0.0,0.0,5.0
643,2.800000000000002,42.80000000000001,1753497067.046895,1753497067.0482092,0.0,0.0,0.0,5.0
